item_name,saurce,ingredients,ingredients
Steak Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole  ",1
Steak Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Cheese  ",1
Steak Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Cheese, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Guacamole, Lettuce, Sour Cream, Rice  ",1
Steak Burrito, Fresh Tomato Salsa,"  Lettuce, Sour Cream, Cheese, Fajita Vegetables, Pinto Beans, Rice  ",1
Steak Burrito, Fresh Tomato Salsa,"  Pinto Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Pinto Beans, Lettuce, Cheese, Rice  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Black Beans, Cheese, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Cheese, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Cheese, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Cheese, Lettuce, Pinto Beans  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Cheese, Sour Cream, Guacamole  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Fajita Vegetables, Cheese, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Fajita Vegetables, Pinto Beans, Cheese, Guacamole  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Pinto Beans, Cheese  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Pinto Beans, Cheese, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Pinto Beans, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Sour Cream, Guacamole  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Sour Cream, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Rice, Sour Cream, Lettuce, Guacamole  ",1
Steak Burrito, Fresh Tomato Salsa,"  Sour Cream, Guacamole, Rice, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa,"  Sour Cream, Lettuce, Cheese, Rice  ",1
Steak Burrito, Fresh Tomato Salsa,"  Sour Cream, Rice, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Rice, Cheese, Sour Cream  ",12
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Black Beans, Rice, Cheese, Sour Cream, Lettuce  ",2
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Black Beans, Rice, Cheese, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Black Beans, Rice, Fajita Veggies, Cheese  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Black Beans, Rice, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Cheese, Rice, Pinto Beans, Sour Cream  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Cheese, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Cheese, Sour Cream  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Rice, Guacamole  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Rice, Sour Cream  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Rice, Black Beans, Sour Cream, Guacamole  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Rice, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Rice, Fajita Veggies, Cheese, Guacamole  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Rice, Fajita Veggies, Cheese, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole  ",1
Steak Burrito, Fresh Tomato Salsa  Mild ,"  Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Fresh Tomato Salsa  Mild , Black Beans ,1
Steak Burrito, Rice, Tomatillo Red Chili Salsa  Hot  ,1
Steak Burrito, Roasted Chili Corn  Medium ,"  Sour Cream, Cheese  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Pinto Beans, Cheese, Sour Cream, Guacamole  ",4
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Pinto Beans, Cheese, Lettuce  ",3
Steak Burrito, Roasted Chili Corn Salsa,"  Black Beans, Cheese, Lettuce  ",2
Steak Burrito, Roasted Chili Corn Salsa,"  Cheese, Black Beans, Lettuce  ",2
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese  ",2
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Cheese, Lettuce  ",2
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce  ",2
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Pinto Beans, Sour Cream, Cheese, Guacamole  ",2
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Pinto Beans, Sour Cream, Cheese, Lettuce  ",2
Steak Burrito, Roasted Chili Corn Salsa,"  Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Black Beans, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Black Beans, Sour Cream, Lettuce, Guacamole  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Sour Cream, Lettuce, Guacamole  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Lettuce, Black Beans, Cheese  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Pinto Beans, Rice, Guacamole, Sour Cream, Cheese  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Black Beans, Cheese  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Black Beans, Cheese, Sour Cream  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Black Beans, Sour Cream, Cheese, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Black Beans, Sour Cream, Lettuce, Guacamole  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Cheese  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Cheese, Guacamole  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Cheese, Guacamole, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Fajita Vegetables, Sour Cream, Lettuce, Guacamole  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Pinto Beans, Cheese  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Pinto Beans, Cheese, Sour Cream  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Pinto Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa,"  Rice, Sour Cream, Cheese, Guacamole  ",1
Steak Burrito, Roasted Chili Corn Salsa ,Origin,1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",6
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Black Beans, Sour Cream  ",5
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Black Beans, Fajita Veggies, Sour Cream  ",2
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Rice  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Rice, Cheese  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Fajita Veggies, Cheese, Lettuce, Sour Cream, Rice  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Black Beans, Sour Cream, Guacamole  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Black Beans, Sour Cream, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Fajita Veggies, Cheese, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Fajita Veggies, Cheese, Sour Cream  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Fajita Veggies, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Pinto Beans, Cheese, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Pinto Beans, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium ,"  Rice, Sour Cream, Lettuce  ",1
Steak Burrito, Roasted Chili Corn Salsa  Medium , Lettuce ,1
Steak Burrito, Roasted Chili Corn Salsa  Medium , Rice ,1
Steak Burrito, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce  ",6
Steak Burrito, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce  ",3
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce  ",3
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Sour Cream, Guacamole, Lettuce  ",3
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",2
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Cheese, Guacamole  ",2
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Cheese, Guacamole, Lettuce  ",2
Steak Burrito, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce, Rice  ",1
Steak Burrito, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce  ",1
Steak Burrito, Tomatillo Green Chili Salsa,"  Lettuce, Guacamole, Sour Cream, Cheese, Fajita Vegetables, Rice  ",1
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Black Beans, Cheese, Guacamole, Lettuce  ",1
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Black Beans, Cheese, Sour Cream  ",1
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Black Beans, Lettuce  ",1
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Black Beans, Sour Cream, Lettuce  ",1
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Cheese, Sour Cream, Guacamole  ",1
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Fajita Vegetables, Black Beans, Cheese  ",1
Steak Burrito, Tomatillo Green Chili Salsa,"  Rice, Pinto Beans, Cheese, Sour Cream, Guacamole  ",1
Steak Burrito, Tomatillo Green Chili Salsa, Cheese ,1
Steak Burrito, Tomatillo Green Chili Salsa ,Origin,1
Steak Burrito, Tomatillo Green Chili Salsa  Medium ,"  Rice, Cheese, Sour Cream, Lettuce  ",2
Steak Burrito, Tomatillo Green Chili Salsa  Medium ,"  Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",2
Steak Burrito, Tomatillo Green Chili Salsa  Medium ,"  Black Beans, Rice, Cheese  ",1
Steak Burrito, Tomatillo Green Chili Salsa  Medium ,"  Black Beans, Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Tomatillo Green Chili Salsa  Medium ,"  Cheese, Lettuce  ",1
Steak Burrito, Tomatillo Green Chili Salsa  Medium ,"  Pinto Beans, Rice, Cheese, Sour Cream  ",1
Steak Burrito, Tomatillo Green Chili Salsa  Medium ,"  Rice, Black Beans, Sour Cream, Guacamole  ",1
Steak Burrito, Tomatillo Green Chili Salsa  Medium ,"  Rice, Fajita Veggies, Cheese, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili  Hot ,"  Lettuce, Black Beans, Rice, Sour Cream, Cheese  ",1
Steak Burrito, Tomatillo Red Chili  Hot ,"  Lettuce, Rice, Sour Cream, Cheese  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Black Beans, Cheese  ",4
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",3
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",3
Steak Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",2
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole  ",2
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Pinto Beans, Cheese, Lettuce  ",2
Steak Burrito, Tomatillo Red Chili Salsa,"  Cheese, Black Beans, Rice, Lettuce, Sour Cream  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Cheese, Sour Cream  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Black Beans  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Black Beans, Cheese, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Black Beans, Cheese, Lettuce, Sour Cream  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Black Beans, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Black Beans, Sour Cream, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Cheese, Sour Cream  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa,"  Rice, Pinto Beans, Cheese, Sour Cream  ",1
Steak Burrito, Tomatillo Red Chili Salsa, Sour Cream ,1
Steak Burrito, Tomatillo Red Chili Salsa ,Origin,2
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Rice, Cheese, Sour Cream, Lettuce  ",4
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Rice, Cheese, Sour Cream  ",2
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Rice, Fajita Veggies, Cheese  ",2
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Black Beans, Rice, Cheese, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Black Beans, Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Black Beans, Rice, Fajita Veggies, Cheese  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Guacamole, Lettuce, Sour Cream, Rice, Cheese, Black Beans  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Pinto Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Pinto Beans, Rice, Cheese, Sour Cream  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Rice, Cheese  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot ,"  Rice, Pinto Beans, Cheese  ",1
Steak Burrito, Tomatillo Red Chili Salsa  Hot , Rice ,1
Steak Crispy Tacos,  Roasted Chili Corn Salsa  Medium ," Tomatillo Green Chili Salsa  Medium  ,  Rice, Black Beans, Cheese, Sour Cream  ",1
Steak Crispy Tacos, Fresh Tomato  Mild ,"  Lettuce, Cheese  ",1
Steak Crispy Tacos, Fresh Tomato Salsa,"  Rice, Cheese, Sour Cream, Lettuce  ",2
Steak Crispy Tacos, Fresh Tomato Salsa,"  Black Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Crispy Tacos, Fresh Tomato Salsa,"  Cheese, Guacamole  ",1
Steak Crispy Tacos, Fresh Tomato Salsa,"  Cheese, Lettuce  ",1
Steak Crispy Tacos, Fresh Tomato Salsa,"  Sour Cream, Cheese, Lettuce, Guacamole  ",1
Steak Crispy Tacos, Fresh Tomato Salsa,"  Sour Cream, Lettuce, Rice, Cheese  ",1
Steak Crispy Tacos, Fresh Tomato Salsa, Guacamole ,1
Steak Crispy Tacos, Fresh Tomato Salsa, Lettuce ,1
Steak Crispy Tacos, Fresh Tomato Salsa, Sour Cream ,1
Steak Crispy Tacos, Fresh Tomato Salsa ,Origin,1
Steak Crispy Tacos, Fresh Tomato Salsa  Mild ,"  Cheese, Sour Cream, Lettuce  ",1
Steak Crispy Tacos, Fresh Tomato Salsa  Mild ,"  Rice, Cheese  ",1
Steak Crispy Tacos, Roasted Chili Corn Salsa,"  Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole  ",5
Steak Crispy Tacos, Roasted Chili Corn Salsa,"  Cheese, Sour Cream, Lettuce  ",1
Steak Crispy Tacos, Roasted Chili Corn Salsa,"  Sour Cream, Cheese, Lettuce, Guacamole  ",1
Steak Crispy Tacos, Roasted Chili Corn Salsa  Medium ,"  Rice, Cheese, Lettuce  ",1
Steak Crispy Tacos, Tomatillo Green Chili Salsa,"  Cheese, Sour Cream, Guacamole  ",2
Steak Crispy Tacos, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Cheese, Lettuce  ",1
Steak Crispy Tacos, Tomatillo Green Chili Salsa  Medium , Pinto Beans ,1
Steak Crispy Tacos, Tomatillo Red Chili Salsa,"  Cheese, Sour Cream  ",1
Steak Crispy Tacos, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Crispy Tacos, Tomatillo Red Chili Salsa,"  Rice, Pinto Beans, Sour Cream, Cheese, Lettuce  ",1
Steak Crispy Tacos, Tomatillo Red Chili Salsa, Rice ,1
Steak Crispy Tacos, Tomatillo Red Chili Salsa  Hot ,"  Pinto Beans, Cheese, Sour Cream, Lettuce  ",2
Steak Crispy Tacos, Tomatillo Red Chili Salsa  Hot ,"  Cheese, Lettuce  ",1
Steak Crispy Tacos, Tomatillo Red Chili Salsa  Hot ,"  Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Salad,  Lettuce, Fajita Veggies  ,1
Steak Salad, Fresh Tomato Salsa  Mild ,"  Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Salad, Tomatillo Red Chili Salsa  Hot ,"  Black Beans, Rice, Fajita Veggies, Cheese, Lettuce  ",2
Steak Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Lettuce  ",2
Steak Salad Bowl, Fresh Tomato Salsa,"  Black Beans, Cheese, Guacamole, Lettuce  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Black Beans, Pinto Beans, Cheese  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Black Beans, Sour Cream, Cheese, Lettuce  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Cheese, Guacamole, Lettuce  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Cheese, Sour Cream  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Guacamole  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Pinto Beans, Cheese, Guacamole, Lettuce  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Rice, Black Beans, Cheese, Guacamole  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole  ",1
Steak Salad Bowl, Fresh Tomato Salsa,"  Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Salad Bowl, Fresh Tomato Salsa, Lettuce ,1
Steak Salad Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Cheese  ",1
Steak Salad Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Cheese, Lettuce  ",1
Steak Salad Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Salad Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Salad Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Guacamole  ",1
Steak Salad Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce  ",1
Steak Salad Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Salad Bowl, Roasted Chili Corn Salsa,"  Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Salad Bowl, Roasted Chili Corn Salsa,"  Rice, Cheese, Lettuce, Guacamole  ",1
Steak Salad Bowl, Tomatillo Red Chili Salsa,"  Black Beans, Cheese, Guacamole  ",1
Steak Salad Bowl, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce  ",1
Steak Salad Bowl, Tomatillo Red Chili Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
